plate_number,x,y,z,Timestamp
ENA9823,0.579583527163154,1.6517969086473185,0.45601742265172246,1714097349333920726
ENA9821,-0.11912754087848697,1.1350951483148817,0.23384840571233415,1714097349339735413
ENA8775,-0.7096553303048178,0.9049415599202474,0.05393941149995585,1714097349340912132
EA9823,0.5659471048011264,1.6814437043043098,0.479098245212784,1714097350889001090
ENA9821,-0.129411220804596,1.1542822580284031,0.24924844262037738,1714097350891236975
ENA8775,-0.7319805029479504,0.9358271321028425,0.06866200500761019,1714097350892702965
EP6861,1.0770824166769732,2.0891489576963607,0.7543391838988048,1714097351610306506
ENA9823,0.5098426817336161,1.8099795704752013,0.5958679825086982,1714097351612263537
ENA9821,-0.19343342561082202,1.289183759992395,0.3531876211002768,1714097351614029110
ENA8775,-0.7796197367808169,1.003277903731846,0.15409956696934535,1714097351615954267
BA9832,2.00630276045863,3.0928244754849707,1.2600194146253634,1714097352407093381
EP6861,1.0126297634665684,2.150133165508672,0.8501641930144055,1714097352408895568
EA9823,0.45796927864936526,1.891979334203496,0.7009229066465417,1714097352410508641
ENA9821,-0.2584810781865665,1.4348954866543553,0.469025558732718,1714097352411989475
ENA8775,-0.8617874678236884,1.1162969074394216,0.24887029975679525,1714097352413748068
BA9832,1.7001047209765712,2.7568681632696372,1.1996821353203428,1714097353243047339
EPN6861,0.9847626041596887,2.239659132917881,0.9609630274779293,1714097353244993224
EA9823,0.4306672761557728,2.042071547818615,0.8363524202627174,1714097353246356558
ENA9821,-0.3047864778442946,1.5247449082491016,0.5695743244833793,1714097353247592912
ENA8775,-0.9145643616499015,1.2022045244445048,0.34006323625802093,1714097353249532756
BA9832,1.9884224177277476,3.3254805199367734,1.5012030436552142,1714097354046139057
EP6861,0.9595776033813563,2.296195620680359,1.0243243380435685,1714097354047997130
EA9823,0.3921101081563248,2.0920277331556694,0.9014512040477105,1714097354049261557
ENA9821,-0.3345421559702909,1.5607618700925066,0.6244936528875935,1714097354050525359
ENA8775,-0.010026850602451957,-0.0006882854888946299,0.0013970491738670016,1714097354054041714
BA9832,1.9119827319931075,3.289361934461101,1.5201457476588642,1714097354837914370
EPN6861,0.9481241943015046,2.35129280417603,1.0767186131016733,1714097354839572130
ENA9823,0.36813884060116203,2.082430163494499,0.9133227284018639,1714097354841223797
ENA9821,-0.3608054748201694,1.601849553445913,0.6551132008031044,1714097354842501922
ENA8775,0.012796804034574824,-0.005293414784715428,-0.0025538154848108313,1714097354846693745
BA9832,1.8529812908988554,3.155773875977702,1.4552659334584026,1714097355660780671
EPN6861,0.966985604044245,2.37008369716629,1.086121470326382,1714097355661970307
EA9823,0.370756755171996,2.0490956355589875,0.9063005651644681,1714097355663723432
ENA9821,-0.356245825321571,1.600669025543201,0.6610218356113178,1714097355664864630
ENA8775,0.011692684092845018,-0.00444357741781326,-0.0022017461499829055,1714097355668258276
BA9832,1.8563393829670856,3.159648579613236,1.4569621535917299,1714097356453092963
EP6861,0.957754242952839,2.34932727352553,1.075731381725678,1714097356454679994
EA9823,0.375883671535492,2.0827453677149643,0.9196782435673581,1714097356456082234
ENA9821,-0.356245825321571,1.600669025543201,0.6610218356113178,1714097356457597911
ENA8775,0.011455875017939737,-0.003568975943227748,-0.0021458601037229394,1714097356461571869
BA9832,1.8596566373387613,3.1634517765200667,1.4586248430514206,1714097357276009837
EP6861,0.957754242952839,2.34932727352553,1.075731381725678,1714097357277566035
ENA9823,0.3790395832893676,2.1005055145818625,0.9267567099304768,1714097357279822129
ENA9821,-0.35443095936437796,1.5918195544590825,0.6567489744816499,1714097357281230358
ENA8775,0.011489153343110459,-0.00436883298428728,-0.0021356496338095637,1714097357285409681
BA9832,1.8813490028988216,3.200601898107446,1.4768744873060575,1714097358087146920
EP6861,0.957754242952839,2.34932727352553,1.075731381725678,1714097358088376920
ENA9823,0.3730592806658353,2.0662205576025605,0.9115864931843696,1714097358089635098
ENA9821,-0.35443095936437796,1.5918195544590825,0.6567489744816499,1714097358090850931
ENA8775,0.011557082472960084,-0.003658169327319688,-0.0022233222488817136,1714097358096229056
EP6861,0.9665957332383159,2.371215906696304,1.086650038474161,1714097358891250514
ENA9823,0.375216820241528,2.0831697390697617,0.9198565144219477,1714097358893600931
ENA9821,-0.35443095936437796,1.5918195544590825,0.6567489744816499,1714097358895016035
ENA8775,0.011255412331035539,-0.0042921321670149615,-0.002242961512451326,1714097358898826295
EPN6861,0.967952329122869,2.372314942445053,1.0871485054620618,1714097359708576972
EA9823,0.3852099977080495,2.1359142781707283,0.9424242175054954,1714097359710613170
ENA9821,-0.35443095936437796,1.5918195544590825,0.6567489744816499,1714097359712575826
ENA8775,0.011722467167521608,-0.004081823015557762,-0.0023273207108417543,1714097359716512961
BA9832,1.8563393829670856,3.159648579613236,1.4569621535917299,1714097360522916867
EP6861,0.957754242952839,2.34932727352553,1.075731381725678,1714097360524387284
EA9823,0.3767374737885112,2.0830273721545427,0.9198028586863434,1714097360525835617
ENA9821,-0.35447336366284876,1.5920415355692075,0.658013414609331,1714097360527253222
ENA8775,0.011574192769081629,-0.004401280538844893,-0.0021966835251669287,1714097360531418794
BA9832,1.8858512503450577,3.208105424915189,1.480367865411413,1714097361346264159
EP6861,0.957327112930567,2.350356082555507,1.07621208641559,1714097361348108117
EA9823,0.37017936070578494,2.0497010063721968,0.9050348582150806,1714097361349689263
ENA9821,-0.35447336366284876,1.5920415355692075,0.658013414609331,1714097361351128117
ENA8775,0.011556714170051524,-0.004405816725120193,-0.0021760548694273185,1714097361354441711
EP6861,0.9720380944924546,2.329789644219902,1.07924001787883,1714097362127430773
EA9823,0.3874048806110053,2.052537202842818,0.9261504894957794,1714097362129078325
ENA9821,-0.3439037578111026,1.5980692637250689,0.6840651771474088,1714097362130838221
ENA8775,0.015653193672248128,-0.006796682418375194,-0.002733057111639091,1714097362133587179
EP6861,0.9480980888438024,2.325857593615068,1.0691870454328454,1714097362954139679
ENA9823,0.3631596712211056,2.0180023530705986,0.8939724540937648,1714097362955800877
ENA9821,-0.35719914699029254,1.6020054440932368,0.6627387374748669,1714097362957838429
ENA8775,0.011430120763983781,-0.004385372462226533,-0.00223487761609021,1714097362961175616
BA9832,1.9847255899291538,3.37899263208268,1.564108449570158,1714097363770593012
EPN6861,0.9822439260146809,2.4165015811209756,1.1074897806289032,1714097363771872022
ENA9823,0.37163200622040926,2.0667882997739713,0.9133568541967275,1714097363773165356
ENA9821,-0.35646566908606664,1.5993428761750301,0.6604887984992406,1714097363774214314
ENA8775,0.012888537053451332,-0.005191574027293894,-0.002664965361606028,1714097363777223064
EPMN6861,0.9238553318840743,2.2679843542802507,1.0466341424859082,1714097364585241345
ENA9823,0.3653514426421747,2.0347871377038165,0.9021740581466615,1714097364586916137
ENA9821,-0.3554460057062431,1.5935190510621153,0.6609574877783567,1714097364588601605
ENA8775,0.013008210894289648,-0.006022369522231813,-0.0027696782208316284,1714097364592313741
ENA9821,-0.31598148278916816,1.5222432161561306,0.567516889787626,1714097365377350876
ENA8775,-0.902505500486586,1.1789727429255508,0.3190712052608918,1714097365381428480
EN6861,1.1201401651754708,2.012330447885479,0.6909373084199182,1714097366189824834
EA9823,0.5679831293039959,1.742603186062989,0.5429423893450676,1714097366191368636
ENA9821,-0.13249705523510333,1.260116860826285,0.31670476289558847,1714097366193055876
ENA8775,-0.726602434959923,0.9703414594185831,0.12277394644713714,1714097366194157647
EPN6861,1.202113625992021,2.093997574445547,0.698960484745693,1714097366974105980
EA9823,0.5268040851465821,1.5331275244338483,0.45032570795965715,1714097366976131448
ENA9821,-0.11544679192981205,1.1977922004937647,0.2732905017568337,1714097366978177959
ENA8775,-0.702523745104052,0.9245176064587076,0.08206759717331037,1714097366979310771
ENA9823,0.5677266831066011,1.6223771717437745,0.4616552943214315,1714097367808145719
ENA9821,-0.11486853415216164,1.189181096558682,0.2595363460770904,1714097367810000094
ENA8775,-0.7030830053905692,0.9161445579505002,0.06909013776911045,1714097367811259625
EA9823,0.5460186352040929,1.5607285071161192,0.4509765339986048,1714097368570516604
ENA9821,-0.11493057526056147,1.2024849870186967,0.2704123618077988,1714097368575969052
ENA8775,-0.7182777016599773,0.9401740358151635,0.0819803927308545,1714097368577482698
PM6861,1.2118145489492356,2.1080199997724227,0.6951549758629857,1714097369407171343
EA9823,0.5515866499054725,1.6142114789743027,0.47065808563662215,1714097369408641708
ENA9821,-0.1235974861144737,1.2085628450529642,0.2775428498264551,1714097369410409937
ENA8775,-0.7247889691375278,0.9479249125421528,0.08934602810436777,1714097369411521604
ENA9823,0.5870504909606123,1.7333895065085045,0.5067699140213574,1714097370241851395
ENA9821,-0.12340149607399412,1.2035393894939674,0.2759221072498945,1714097370244787853
ENA8775,-0.7286543083292214,0.9519157049808338,0.08936092687558715,1714097370246642697
EA9823,0.5532721688285065,1.6137914975566012,0.4681464462834264,1714097371079714988
ENA9821,-0.11917616168456317,1.1853528482186133,0.26867481835256585,1714097371081471395
ENA8775,-0.7183812386414378,0.9374766881397009,0.08529331374379734,1714097371082609728
EA9823,0.5725912813122951,1.689713873866015,0.5152110932627225,1714097371946897384
ENA9821,-0.12690839269302873,1.2488865562168598,0.3024662535579714,1714097371948681238
ENA8775,-0.7292916198924884,0.958546374266785,0.10709794382711506,1714097371949898009
EA9823,0.5586805552160088,1.6667274224950799,0.5106394283737716,1714097372766636863
ENA9821,-0.13156264052223102,1.2418722056308713,0.3021148665284259,1714097372768283894
ENA8775,-0.7332537647946351,0.9598061677851613,0.10908898275662347,1714097372769488425
EPN6861,1.0847754414269282,1.9082273893766009,0.6661317520813611,1714097373429214206
EA9823,0.5522611875617258,1.6833982347190934,0.5287897142659053,1714097373431003477
ENA9821,-0.1484839745868068,1.2004103856256152,0.299343148920873,1714097373432711446
ENA8775,-0.7554287175113282,0.9641450162092817,0.1127128365947595,1714097373434172540
EN6861,1.0477253012093442,1.863561124466684,0.6582156990244126,1714097374272839571
EA9823,0.5335226029385677,1.6739835196513506,0.536325315832785,1714097374275126810
ENA9821,-0.16708639993574578,1.1997961978912768,0.3053086143102815,1714097374277246289
ENA8775,-0.7761144445071282,0.968850337630197,0.11575285671708482,1714097374279929362
PN6861,1.0342892680997993,1.881160086679086,0.6754226411712752,1714097375108149622
ENA9823,0.5083876810067172,1.6905571674175734,0.550931794307444,1714097375109597018
ENA9821,-0.20282335087793768,1.211537008659568,0.31620598356452473,1714097375110943685
ENA8775,-0.8652338835373456,1.0780641550211045,0.13527219062680093,1714097375113316237
EPN6861,0.9913494630773199,1.8048175490869331,0.6380344238749944,1714097375958865820
EA9823,0.45732986702620526,1.587663560263558,0.49906295820628593,1714097375960734882
ENA9821,-0.22928266268264869,1.1251424824131755,0.27771721608975986,1714097375962241705
ENA8775,-0.8091032636835426,0.9340210224511523,0.09254934363552494,1714097375965515559
EA9823,0.3765125466356323,1.4198964131414693,0.4250815979814311,1714097376767500611
ENA9821,-0.2945226912063028,1.0407132885676118,0.2290685394646903,1714097376769208684
EP6861,0.742734625722348,1.5586490377917293,0.5397888850407195,1714097377521836548
ENA9823,0.21316441825290638,1.3659240758098605,0.40667481707291003,1714097377527687226
ENA9821,-0.4480879673362492,0.9503783196643618,0.19426065815212173,1714097377529136392
EPN6861,0.6004054164615513,1.4729181542398078,0.49879032935216616,1714097378399694986
ENA9823,0.04358777684963268,1.2536605967485368,0.35650243676590765,1714097378402421131
ENA9821,-0.5933056264350283,0.8929866886033867,0.15273425251170336,1714097378403648371
EPN6861,0.48662254459080156,1.4720039059058205,0.4699156000051252,1714097379203000089
ENA9823,-0.10193000095813537,1.1531720079710621,0.2887856708363143,1714097379205091287
ENA9821,-0.7378624222210386,0.8731305329898489,0.09095044906689204,1714097379206714881
ENA9832,1.1084952042911391,1.8762051765581407,0.6651217379379423,1714097380016102954
EPN6861,0.32001509217487745,1.290110424523015,0.3855990226598458,1714097380017884412
ENA9823,-0.2306274753153802,1.0130478767277475,0.22152219446660515,1714097380019756183
ENA9832,0.7776648278318196,1.5597486224298711,0.5689788782477448,1714097380773324308
EPN6861,0.1371815827711605,1.2226930672635177,0.3708036902439573,1714097380775811443
ENA9823,-0.40349280098406826,0.9511835993739942,0.20385786631051223,1714097380777284724
ENA9832,0.6285034935165839,1.4016814695008082,0.49875785318029425,1714097381578678526
EPN6861,0.010773997630225213,1.1393667884920538,0.321997079945241,1714097381581811443
ENA9823,-0.5141264789895791,0.9117424094830444,0.16626364293605483,1714097381583288578
ENA9832,0.5430064228680127,1.4147463521673804,0.4868124461397858,1714097382401282224
EPN6861,-0.10378701503632423,1.0507374018215385,0.278179383282371,1714097382404028213
ENA9823,-0.627731044405612,0.8669023004857885,0.12312984390745543,1714097382405970453
EA9832,0.37656043453116805,1.3654471919593418,0.4702636467218424,1714097383246460765
EPN6861,-0.2593966507783031,1.0058705301571103,0.2546566046365408,1714097383248305140
ENA9823,-0.8022775771379713,0.9135788179972695,0.10379301527828873,1714097383249844984
EA6531,1.0211259584449732,1.605343409562003,0.6720857771121886,1714097384060498525
ENA9832,0.2076788443890893,1.2286497208766014,0.39127080300117106,1714097384062508838
EPN6861,-0.39887218110249556,0.8912274582543414,0.1907354874454955,1714097384064046650
EA6531,0.9971615322735385,1.6971825103692948,0.6946712842314231,1714097384817914410
ENA9832,0.04436864633464295,1.1561521911389967,0.33143620383154326,1714097384823548473
EPN6861,-0.5320572769577461,0.8189511089630378,0.1221244775689789,1714097384825316233
EA6531,0.6793548623119728,1.3827239381263405,0.5602096879767211,1714097385642908108
ENA9832,-0.11885311472703103,1.0516664763805714,0.2915116660193262,1714097385645332118
EPN6861,-0.7008861656676351,0.8469104683599024,0.10648915248762128,1714097385650735660
EA6531,0.5332348125548999,1.2931890944741522,0.5018961936751788,1714097386433466649
ENA9832,-0.2650669917623661,0.9854725616730955,0.23277834091373745,1714097386436958993
EA6531,0.38175796647838367,1.20543327670654,0.4480470976514243,1714097387176433524
ENA9832,-0.39075667781694723,0.8781340159985445,0.18469316182227202,1714097387178432430
ENA6531,0.2733479985935556,1.2000924565318691,0.44210949552747486,1714097387787916440
ENA9832,-0.5085704949269106,0.8749198272329097,0.17609075083437317,1714097387789947326
EA6531,0.15821973992342234,1.175987789543433,0.42221805685875263,1714097388399398523
ENA9832,-0.6277294689002384,0.8812296451358225,0.15966774168080144,1714097388401791909
ENA6531,0.05450801393762547,1.1294468227554166,0.3837824763300312,1714097389010981284
ENA9832,-0.7102096169201967,0.8515894417184096,0.1178446192956727,1714097389012545971
ENA6531,-0.07857199159186272,1.0154211172343182,0.3188972663637681,1714097389629391335
ENA6531,-0.23171636318336275,0.9577065881080843,0.28888070701341606,1714097390236865866
ENA6531,-0.35615861755896827,0.8446011307981004,0.2313378639965286,1714097390789186960
ENA6531,-0.4269218149455352,0.7852655849168391,0.1937903901183953,1714097391376116595
ENA6531,-0.4473150220416884,0.7656868190121,0.18252678534716188,1714097392015277793
ENA6531,-0.4500438666132943,0.7730513578637314,0.18635549576681062,1714097392601503782
ENA6531,-0.45685080064676076,0.7853018146357202,0.1936272249645496,1714097393216410761
ENA6531,-0.4383783670406678,0.7800854647301804,0.1919000586026748,1714097393805315240
ENA6531,-0.43132910728724827,0.7977182265253412,0.20249541019268252,1714097394404336073
ENA6531,-0.4227778531314613,0.8062034515580037,0.20545751031031945,1714097395044726854
ENA6531,-0.36661176340013824,0.8504311341802889,0.23446236330932888,1714097395639576333
ENA6531,-0.3456596708705957,0.902685878586754,0.26038915492266973,1714097396237824510
ENA6531,-0.31337183308060435,0.9512304559733648,0.2983783092200401,1714097396825988885
ENA6531,-0.22282273198373692,0.9610753822661462,0.2867628067821626,1714097397475417062
ENA6531,-0.13391719235671332,1.0112144190876824,0.29742100638678237,1714097398104395082
ENA6531,-0.06778765639315677,1.0317261895408865,0.33196882236432407,1714097398703958728
ENA983,-0.7851052247755972,0.8677905613738475,0.09352074177526065,1714097398706016176
ENA6531,0.02173723050697665,1.2103399327485425,0.42106958013729656,1714097399304108207
ENA9832,-0.7280701003417875,0.87351094495648,0.13857407899463003,1714097399310457426
ENA6531,0.15461475782996412,1.19044467750603,0.40947719132171095,1714097399924471488
ENA9832,-0.6231212197465215,0.877016869825031,0.1512666321911344,1714097399929619717
EA6531,0.5336511347202296,1.4660694203993996,0.5364800280946059,1714097401978978206
ENA9832,-0.2843647076326947,1.0246372636848466,0.2461814808026142,1714097401981641175
EA6531,0.6154660372357181,1.5884221413699573,0.6167279941949033,1714097402812731851
ENA9832,-0.21181425555115005,1.081043307642929,0.3019840783125971,1714097402815553935
EPN6861,-0.7891074928200108,0.9016283935361137,0.127572196854845,1714097402817777424
ENA6531,0.7128681313654981,1.6207535670226958,0.6273550672862928,1714097403581699403
ENA9832,-0.12366349018709469,1.1749394199845986,0.33204957849523065,1714097403584634143
EPN6861,-0.7091767815236868,0.9091146318857727,0.14621441648579364,1714097403590334299
ENA6531,0.8490083933651768,1.72564711295859,0.6615786413645399,1714097404380392319
ENA9832,-0.023177760134851608,1.188432344209965,0.3338469164564787,1714097404382740705
EPN6861,-0.5915001807938772,0.8758170926986605,0.14920014894662603,1714097404395135340
EA6531,0.9158068706731397,1.8727472662733329,0.7457230179714599,1714097405172835809
ENA9832,0.020304931351451963,1.3315052575503152,0.4168305059541002,1714097405189213673
EPN6861,-0.5538730869740447,0.9454965593526262,0.21241318416497043,1714097405190690548
EA6531,1.015678215417843,1.8493490572542395,0.7072509071395117,1714097406050456381
EA9832,0.15837225139875613,1.3570644313545484,0.4088968922493347,1714097406052644715
EPN6861,-0.42940881677805354,0.9455066033598191,0.20900449075975386,1714097406053939246
ENA6531,1.256266348367829,2.058622135470568,0.7774825999893176,1714097406857775548
EA9832,0.3002802737089949,1.434394206052904,0.43199505926661974,1714097406861222162
EPN6861,-0.3055362976536735,1.0050207385364924,0.23294895414538275,1714097406862854766
ENA982,-0.7825212374013197,0.8674783670243127,0.0912936906554296,1714097406864366537
EA9832,0.42821735746075573,1.6008598236095606,0.5025608301010424,1714097407678949922
EPN6861,-0.21214281644562624,1.0977452570838027,0.27573696005744386,1714097407681074922
ENA9823,-0.9580926768257129,1.1963335754429771,0.17572358550009065,1714097407684669141
ENA9832,0.5604596584611611,1.5534856668527992,0.4678908996334609,1714097408468582005
EPN6861,-0.07660995229868754,1.182664633651123,0.2880460938824542,1714097408471983620
ENA9823,-0.5969862001041584,0.8982410848567268,0.1381673598164844,1714097408473614610
EA9832,0.6685983160534017,1.6673902173515416,0.5420209620013858,1714097409230526536
EPN6861,0.029377706886953917,1.2407985976047602,0.342848117337598,1714097409234656120
ENA9823,-0.5063303941061397,0.9938690824609463,0.2034729572462846,1714097409236414088
ENA9832,0.9408153432340598,2.025494091382072,0.6394523399493878,1714097410033610182
EPN6861,0.17119626445595906,1.3515620136570483,0.3651551354069986,1714097410037690651
ENA9823,-0.37699912067912134,0.989817757650565,0.19865260454639427,1714097410039283463
EA9832,0.886588197917659,1.889490601004363,0.6292362982239829,1714097410883648775
EPN6861,0.20699780268207826,1.3747447808315931,0.4057589723324748,1714097410885699036
ENA9823,-0.35076954929663534,1.106697131597165,0.26479186010909733,1714097410887446327
EPN6861,0.3109938599650435,1.4963613957045507,0.45350633466063783,1714097411737350181
ENA9823,-0.2577278834394815,1.1725045276036792,0.29679344918524675,1714097411739317212
EPN6861,0.4551306400461298,1.4720449388360335,0.42947219594533664,1714097412492048723
ENA9823,-0.11044402693754742,1.2517240822781066,0.3059302246826357,1714097412494372160
ENA9821,-0.7469428357904484,0.8580254157686332,0.10253428676495269,1714097412495894296
NA9832,1.26720634905983,2.1798709345506753,0.7738636463852487,1714097413302903722
EPN6861,0.5311227609033726,1.5989060143852014,0.5234699450521918,1714097413305512837
ENA9823,-0.030474766472636847,1.2684565517357274,0.3662912487715803,1714097413307835337
ENA9821,-0.6829796849323411,0.9108207631189607,0.17861719351019006,1714097413309426951
EPN6861,0.6952731398832339,1.7670210707945697,0.586295124635353,1714097414097003722
ENA9823,0.09126040072533474,1.424107132110408,0.4195242141525949,1714097414099905024
ENA9821,-0.5556898645660647,0.8965569526739133,0.19570798718999105,1714097414101521118
KA9832,1.3616518184234299,2.0419056136404543,0.7060837400454322,1714097414901893357
EP6861,0.8096455767427071,1.7075069481918859,0.5513358440911438,1714097414903738253
ENA9823,0.24204719960253765,1.3929473018291672,0.3984105258458979,1714097414909274711
ENA9821,-0.4302600157025269,0.8984541282108094,0.19466782488994108,1714097414910873149
EN6861,0.8868846032862197,1.801001102678359,0.6345918792841704,1714097415737535023
ENA9823,0.3480608630164483,1.5819144789919197,0.5179912251034786,1714097415739196221
ENA9821,-0.3604011400845088,1.0419429582354216,0.28717270742525663,1714097415740515492
EA9823,0.4910234704936387,1.625195063817844,0.5403736792718633,1714097416529996690
ENA9821,-0.22030087581310653,1.0913589735879883,0.31019466961842745,1714097416531536325
ENA877,-0.8032748224247735,0.8884588920127052,0.12654553858797468,1714097416532998981
EN6861,1.1578651124082795,1.9371326086125655,0.6899073346106682,1714097417326719346
EA9823,0.609497632619502,1.6497136340198761,0.5495595521292377,1714097417329185908
ENA9821,-0.11488558849352426,1.1689540163855627,0.34110949329000817,1714097417331159085
ENA8775,-0.7226700305872888,0.862201793726521,0.1408169303175617,1714097417332439867
ENA9823,0.665180009800433,1.7107382378070117,0.5846290563544521,1714097418129573095
ENA9821,-0.06963309341630095,1.1834500964425962,0.3561916690939977,1714097418131999293
ENA8775,0.01960173098525915,-0.008723271331542132,-0.003391999053257523,1714097418135605648
EA9823,0.6918346808803199,1.7114317397665684,0.5938107140312359,1714097418930373981
ENA9821,-0.03733032711828932,1.2413274353454482,0.3851481203196224,1714097418934305022
ENA8775,-0.6823456397818952,0.9033837698344868,0.1769912754285281,1714097418936100856
EA9823,0.7426028419851941,1.7357320874069029,0.6100368493113156,1714097419729693720
ENA9821,0.009946499847211826,1.2446394632152353,0.3916703816359548,1714097419731940803
ENA8775,-0.6458361481870557,0.9167333443476888,0.192283280755376,1714097419733518616
EA9823,0.8040551872541225,1.7996167598337862,0.6345453299994203,1714097420606873824
ENA9821,0.05094040051691576,1.2288561522589116,0.3916139239701923,1714097420609520438
ENA8775,-0.6093919094518164,0.9230695885353057,0.20127026727224467,1714097420611451688
EA9823,0.7639840151884862,1.6746813530319646,0.5840984615392115,1714097421324729292
ENA9821,0.06144899987631701,1.2454511790651424,0.3910345224804102,1714097421327250698
ENA8775,-0.5981339925301965,0.9141780979014442,0.1930851431203538,1714097421328405438
EA9823,0.8308032793090431,1.7641131634160157,0.5931797243991628,1714097422218694813
ENA9821,0.0760651361093323,1.2351510950689157,0.36925788813707033,1714097422221908875
ENA8775,-0.5748165579277466,0.8767490503286329,0.16515915509229084,1714097422224240229
EA9823,0.8038704459500599,1.6912578584365612,0.5685551180720514,1714097422926856427
ENA9821,0.07552063599316698,1.205440414239858,0.35808390582246374,1714097422929240229
ENA8775,-0.5804885448594332,0.8865939867988321,0.1668270353299126,1714097422930731583
EA9823,0.7709185328783236,1.6971886985796996,0.5919898673928119,1714097423633264448
ENA9821,0.058702065663494896,1.2459766718809964,0.3921145235803337,1714097423635734448
ENA8775,-0.6060665009688038,0.921076716535955,0.19500881699511113,1714097423637209448
EA9823,0.704046991567865,1.7584118392290529,0.6829880115732966,1714097424324138249
ENA9821,0.01927682965500438,1.3521931546767143,0.49011836328544744,1714097424326677103
ENA8775,-0.6460090437826339,0.9824211425151418,0.2680857891703758,1714097424328091322
ENA9823,0.6689063555138888,1.8954723957673985,0.8104362797044589,1714097425038880437
ENA9821,-0.04829391390306503,1.6636859784940834,0.6827665089773702,1714097425042851426
ENA8775,-0.7238941430107724,1.1145046317560476,0.3874558783482523,1714097425044484343
EA9821,-0.06851582833644017,1.5047236343780683,0.66282671803054,1714097425754233249
ENA8775,-0.668866760288704,1.0456271211990882,0.40574481195282175,1714097425756183509
EMA8775,-0.6794023734225505,1.0609376168744875,0.44382351174914253,1714097426447266374
EA9823,0.5994166866182689,1.968008986616639,0.9471829219143251,1714097427190829707
ENA9821,-0.11265442161963148,1.5819794359109403,0.7464787718210015,1714097427193410227
ENA8775,-0.7467637904646007,1.1530986619623131,0.4803555557823996,1714097427195509863
PM6861,1.2346104163759737,2.456652380763999,1.1887392466510105,1714097428106520540
ENA9823,0.5941630556837427,1.969864729439588,0.9480580631962869,1714097428107946790
ENA9821,-0.1161226669315415,1.5816993622257598,0.746342869580785,1714097428109506008
ENA8775,-0.759885956766142,1.170520108509818,0.48519462351334297,1714097428110859185
PM6861,1.2220506784310161,2.433442598979811,1.1783502760929825,1714097429042074289
ENA9823,0.5894244926835005,1.9563158295720748,0.9436648571564089,1714097429043741373
ENA9821,-0.1160789955806599,1.5721545988197347,0.7423961880238099,1714097429045270695
ENA8775,-0.7287807898207397,1.1231065014823787,0.4640045087527604,1714097429046569445
EPM6861,1.245657538168946,2.4836665155400697,1.201162889600386,1714097429949741737
EA9823,0.5933014466287458,1.9694807272654036,0.9478730559334547,1714097429951244810
ENA9821,-0.11660571448998226,1.5813035843128105,0.7461636435198412,1714097429952887570
ENA8775,-0.7347161563676164,1.1317931340230953,0.4676216028479468,1714097429954315747
