EPC,Frequency,Phase,RSSI,Timestamp
b'2023081808726A041A901338',902999,39,-89,1714097415.431
b'2023081808726A041A901338',902998,34,-90,1714097415.467
b'2023081808726A041A901338',902999,38,-91,1714097415.504
b'2023081808726A041A901338',902998,52,-91,1714097415.539
b'2023081808726A041A901338',902999,49,-90,1714097415.576
b'2023081808726A041A901338',902998,60,-91,1714097415.613
b'2023081808726A041A901338',902999,60,-90,1714097415.652
b'2023081808726A041A901338',902998,70,-91,1714097415.688
b'2023081808726A041A901338',902999,69,-91,1714097415.725
b'2023081808726A041A901338',902998,74,-91,1714097415.761
b'2023081808726A041A901338',902999,85,-90,1714097415.797
b'2023081808726A041A901338',902998,91,-90,1714097415.832
b'2023081808726A041A901338',902999,98,-92,1714097415.868
b'2023081808726A041A901338',902998,101,-90,1714097415.906
b'2023081808726A041A901338',902999,106,-92,1714097415.944
b'2023081808726A041A901338',902998,112,-92,1714097415.98
b'2023081808726A041A901338',902999,111,-91,1714097416.014
b'2023081808726A041A901338',902998,127,-90,1714097416.051
b'2023081808726A041A901338',902999,125,-93,1714097416.088
b'2023081808726A041A901338',902998,135,-92,1714097416.123
b'2023081808726A041A901338',902999,135,-92,1714097416.177
b'2023081808726A041A901338',902998,146,-91,1714097416.212
b'2023081808726A041A901338',902999,152,-91,1714097416.25
b'2023081808726A041A901338',902998,161,-91,1714097416.285
b'2023081808726A041A901338',902999,159,-91,1714097416.322
b'2023081808726A041A901338',902998,5,-90,1714097416.358
b'2023081808726A041A901338',902999,13,-91,1714097416.393
b'2023081808726A041A901338',902998,15,-92,1714097416.432
b'2023081808726A041A901338',902999,23,-93,1714097416.468
b'2023081808726A041A901338',902998,24,-93,1714097416.504
b'2023081808726A041A9012F5',902999,27,-86,1714097497.943
b'2023081808726A041A9012F5',902998,22,-85,1714097497.979
b'2023081808726A041A9012F5',902999,30,-86,1714097498.015
b'2023081808726A041A904C0E',902999,8,-86,1714097498.029
b'2023081808726A041A904C0E',902998,18,-85,1714097498.059
b'2023081808726A041A9012F5',902998,57,-86,1714097498.068
b'2023081808726A041A9012E5',902998,44,-86,1714097498.073
b'2023081808726A041A904C0E',902999,23,-83,1714097498.109
b'2023081808726A041A9012F5',902999,74,-85,1714097498.113
b'2023081808726A041A90131D',902999,103,-88,1714097498.121
b'2023081808726A041A9012F5',902998,83,-84,1714097498.13
b'2023081808726A041A904C0E',902998,27,-84,1714097498.141
b'2023081808726A041A9012F5',902999,81,-82,1714097498.178
b'2023081808726A041A904C0E',902999,25,-85,1714097498.186
b'2023081808726A041A904C0E',902998,13,-86,1714097498.221
b'2023081808726A041A9012F5',902998,73,-81,1714097498.226
b'2023081808726A041A904BFA',902998,122,-88,1714097498.239
b'2023081808726A041A904BFA',902999,112,-87,1714097498.269
b'2023081808726A041A904C0E',902999,143,-85,1714097498.274
b'2023081808726A041A9012F5',902999,49,-80,1714097498.278
b'2023081808726A041A904BFA',902998,94,-85,1714097498.318
b'2023081808726A041A904C0E',902998,112,-84,1714097498.322
b'2023081808726A041A9012F5',902998,26,-79,1714097498.326
b'2023081808726A041A9012F5',902999,15,-78,1714097498.357
b'2023081808726A041A904BFA',902999,72,-85,1714097498.364
b'2023081808726A041A904C0E',902999,74,-83,1714097498.369
b'2023081808726A041A904BFA',902998,62,-85,1714097498.41
b'2023081808726A041A904C0E',902998,51,-83,1714097498.415
b'2023081808726A041A9012F5',902998,159,-78,1714097498.419
b'2023081808726A041A9012F5',902999,141,-77,1714097498.454
b'2023081808726A041A904BFA',902999,31,-84,1714097498.459
b'2023081808726A041A904C0E',902999,8,-82,1714097498.465
b'2023081808726A041A904BFA',902998,7,-83,1714097498.503
b'2023081808726A041A9012F5',902998,99,-77,1714097498.507
b'2023081808726A041A904C0E',902998,113,-82,1714097498.514
b'2023081808726A041A9012F5',902999,69,-76,1714097498.55
b'2023081808726A041A904BFA',902999,126,-83,1714097498.554
b'2023081808726A041A904C0E',902999,79,-82,1714097498.558
b'2023081808726A041A9012E6',902999,112,-87,1714097498.584
b'2023081808726A041A904C6B',902999,7,-91,1714097498.593
b'2023081808726A041A9012F5',902998,35,-76,1714097498.609
b'2023081808726A041A904BFA',902998,92,-82,1714097498.613
b'2023081808726A041A904C0E',902998,31,-83,1714097498.618
b'2023081808726A041A904C6B',902998,147,-91,1714097498.625
b'2023081808726A041A9012E6',902998,53,-86,1714097498.63
b'2023081808726A041A9012E5',902998,80,-88,1714097498.638
b'2023081808726A041A9012E6',902999,19,-86,1714097498.639
b'2023081808726A041A904C0E',902999,11,-81,1714097498.643
b'2023081808726A041A9012F5',902999,10,-76,1714097498.647
b'2023081808726A041A9012E5',902999,43,-85,1714097498.651
b'2023081808726A041A904BFA',902999,66,-84,1714097498.658
b'2023081808726A041A904C6B',902999,114,-90,1714097498.662
b'2023081808726A041A904BF6',902999,118,-86,1714097498.669
b'2023081808726A041A90131D',902999,108,-85,1714097498.7
b'2023081808726A041A9012F5',902998,145,-76,1714097498.72
b'2023081808726A041A904BFA',902998,23,-82,1714097498.732
b'2023081808726A041A904BF6',902998,95,-84,1714097498.745
b'2023081808726A041A9012E5',902998,155,-82,1714097498.749
b'2023081808726A041A90131D',902998,86,-84,1714097498.756
b'2023081808726A041A904C0E',902998,101,-82,1714097498.76
b'2023081808726A041A904C6B',902998,68,-88,1714097498.764
b'2023081808726A041A9012E6',902998,80,-84,1714097498.768
b'2023081808726A041A9012F5',902999,145,-76,1714097498.798
b'2023081808726A041A90131D',902999,86,-80,1714097498.804
b'2023081808726A041A9012E5',902999,5,-81,1714097498.808
b'2023081808726A041A904BFA',902999,27,-83,1714097498.816
b'2023081808726A041A9012E6',902999,54,-81,1714097498.82
b'2023081808726A041A904BF6',902999,30,-79,1714097498.828
b'2023081808726A041A904C6B',902999,78,-89,1714097498.832
b'2023081808726A041A904C0E',902999,108,-81,1714097498.839
b'2023081808726A041A9012F5',902998,147,-76,1714097498.875
b'2023081808726A041A90131D',902998,130,-80,1714097498.879
b'2023081808726A041A904C0E',902998,104,-80,1714097498.883
b'2023081808726A041A904BF6',902998,4,-79,1714097498.887
b'2023081808726A041A904C0E',902999,98,-80,1714097498.932
b'2023081808726A041A9012E6',902999,31,-81,1714097498.943
b'2023081808726A041A9012F5',902999,135,-77,1714097498.948
b'2023081808726A041A90131D',902999,94,-79,1714097498.953
b'2023081808726A041A904C6B',902999,65,-88,1714097498.958
b'2023081808726A041A9012E5',902999,100,-85,1714097498.965
b'2023081808726A041A904BF6',902999,161,-78,1714097498.973
b'2023081808726A041A904BFA',902999,36,-85,1714097498.982
b'2023081808726A041A9012F5',902998,134,-79,1714097499.018
b'2023081808726A041A9012E5',902998,115,-85,1714097499.026
b'2023081808726A041A904BFA',902998,31,-84,1714097499.031
b'2023081808726A041A904C6B',902998,30,-88,1714097499.035
b'2023081808726A041A9012E6',902998,155,-81,1714097499.042
b'2023081808726A041A904C0E',902998,73,-79,1714097499.046
b'2023081808726A041A904BF6',902998,129,-79,1714097499.059
b'2023081808726A041A90131D',902998,31,-81,1714097499.063
b'2023081808726A041A904C0E',902999,64,-79,1714097499.097
b'2023081808726A041A9012E6',902999,121,-80,1714097499.112
b'2023081808726A041A9012F5',902999,109,-79,1714097499.12
b'2023081808726A041A90131D',902999,154,-83,1714097499.125
b'2023081808726A041A904BF6',902999,88,-82,1714097499.13
b'2023081808726A041A904C6B',902999,30,-75,1714097499.134
b'2023081808726A041A904BFA',902999,160,-88,1714097499.146
b'2023081808726A041A9012E5',902999,118,-88,1714097499.151
b'2023081808726A041A9012F5',902998,87,-80,1714097499.177
b'2023081808726A041A904C0E',902998,20,-83,1714097499.181
b'2023081808726A041A9012E6',902998,122,-84,1714097499.185
b'2023081808726A041A904C6B',902998,63,-77,1714097499.189
b'2023081808726A041A9012E6',902999,110,-83,1714097499.196
b'2023081808726A041A9012F5',902999,73,-80,1714097499.2
b'2023081808726A041A904C0E',902999,8,-83,1714097499.204
b'2023081808726A041A904C6B',902999,31,-79,1714097499.208
b'2023081808726A041A904BF6',902999,176,-84,1714097499.219
b'2023081808726A041A9012E5',902999,70,-84,1714097499.224
b'2023081808726A041A904BFA',902999,113,-87,1714097499.231
b'2023081808726A041A904C6B',902998,0,-79,1714097499.267
b'2023081808726A041A9012F5',902998,32,-81,1714097499.271
b'2023081808726A041A904C0E',902998,127,-86,1714097499.275
b'2023081808726A041A90131D',902998,44,-85,1714097499.284
b'2023081808726A041A9012E6',902998,86,-82,1714097499.293
b'2023081808726A041A9012E5',902998,29,-84,1714097499.301
b'2023081808726A041A904BF6',902998,139,-83,1714097499.305
b'2023081808726A041A9012F5',902999,1,-80,1714097499.341
b'2023081808726A041A9012E5',902999,12,-86,1714097499.354
b'2023081808726A041A9012E6',902999,48,-81,1714097499.365
b'2023081808726A041A90131D',902999,124,-81,1714097499.372
b'2023081808726A041A904C6B',902999,118,-83,1714097499.376
b'2023081808726A041A904BF6',902999,115,-83,1714097499.38
b'2023081808726A041A904BFA',902999,10,-86,1714097499.389
b'2023081808726A041A904C0E',902999,54,-88,1714097499.397
b'2023081808726A041A9012F5',902998,5,-79,1714097499.422
b'2023081808726A041A90131D',902998,105,-76,1714097499.426
b'2023081808726A041A904BF6',902998,102,-86,1714097499.431
b'2023081808726A041A904C6B',902998,65,-85,1714097499.437
b'2023081808726A041A9012F5',902999,11,-79,1714097499.458
b'2023081808726A041A9012E6',902999,153,-84,1714097499.462
b'2023081808726A041A90131D',902999,91,-74,1714097499.466
b'2023081808726A041A904BFA',902999,21,-82,1714097499.475
b'2023081808726A041A904C6B',902999,35,-84,1714097499.486
b'2023081808726A041A904C0E',902999,18,-82,1714097499.493
b'2023081808726A041A9012E5',902999,20,-87,1714097499.515
b'2023081808726A041A904C0E',902998,12,-81,1714097499.537
b'2023081808726A041A90131D',902998,106,-73,1714097499.542
b'2023081808726A041A9012F5',902998,19,-83,1714097499.546
b'2023081808726A041A904BFA',902998,12,-82,1714097499.55
b'2023081808726A041A904C6B',902998,11,-80,1714097499.556
b'2023081808726A041A9012E6',902998,69,-83,1714097499.56
b'2023081808726A041A9012E5',902998,160,-84,1714097499.564
b'2023081808726A041A904BFA',902999,18,-82,1714097499.599
b'2023081808726A041A90131D',902999,130,-73,1714097499.603
b'2023081808726A041A904C0E',902999,5,-81,1714097499.609
b'2023081808726A041A904C6B',902999,5,-81,1714097499.616
b'2023081808726A041A9012E6',902999,65,-83,1714097499.621
b'2023081808726A041A9012E5',902999,141,-85,1714097499.629
b'2023081808726A041A9012F5',902999,8,-83,1714097499.633
b'2023081808726A041A9012F5',902998,7,-83,1714097499.668
b'2023081808726A041A90131D',902998,131,-72,1714097499.674
b'2023081808726A041A904BFA',902998,11,-84,1714097499.682
b'2023081808726A041A904C0E',902998,14,-85,1714097499.686
b'2023081808726A041A9012E5',902998,91,-86,1714097499.694
b'2023081808726A041A904C6B',902998,36,-86,1714097499.698
b'2023081808726A041A904BF6',902999,71,-88,1714097499.699
b'2023081808726A041A90131D',902999,139,-73,1714097499.7
b'2023081808726A041A904BFA',902999,15,-86,1714097499.706
b'2023081808726A041A904C0E',902999,22,-86,1714097499.711
b'2023081808726A041A904C6B',902999,42,-84,1714097499.719
b'2023081808726A041A9012F5',902999,14,-83,1714097499.723
b'2023081808726A041A904C0E',902998,29,-86,1714097499.758
b'2023081808726A041A9012F5',902998,25,-83,1714097499.762
b'2023081808726A041A90131D',902998,152,-75,1714097499.766
b'2023081808726A041A904C6B',902998,36,-85,1714097499.774
b'2023081808726A041A904BFA',902998,23,-86,1714097499.778
b'2023081808726A041A904BF6',902998,41,-88,1714097499.786
b'2023081808726A041A904C6B',902999,26,-85,1714097499.821
b'2023081808726A041A9012F5',902999,61,-84,1714097499.825
b'2023081808726A041A90131D',902999,9,-75,1714097499.829
b'2023081808726A041A904BFA',902999,37,-85,1714097499.838
b'2023081808726A041A904C0E',902999,37,-86,1714097499.843
b'2023081808726A041A9012E5',902999,81,-86,1714097499.869
b'2023081808726A041A90131D',902998,13,-75,1714097499.885
b'2023081808726A041A9012F5',902998,79,-83,1714097499.89
b'2023081808726A041A904BFA',902998,46,-86,1714097499.898
b'2023081808726A041A9012E5',902998,72,-85,1714097499.902
b'2023081808726A041A904C0E',902998,29,-88,1714097499.907
b'2023081808726A041A9012F5',902998,79,-82,1714097499.966
b'2023081808726A041A90131D',902998,9,-76,1714097499.971
b'2023081808726A041A9012E5',902998,51,-84,1714097499.981
b'2023081808726A041A9012F5',902998,76,-82,1714097499.985
b'2023081808726A041A904BFA',902998,30,-86,1714097499.993
b'2023081808726A041A9012E5',902999,36,-85,1714097500.028
b'2023081808726A041A9012F5',902999,67,-82,1714097500.032
b'2023081808726A041A904BFA',902999,31,-86,1714097500.036
b'2023081808726A041A90131D',902999,157,-78,1714097500.04
b'2023081808726A041A904BFA',902998,15,-86,1714097500.075
b'2023081808726A041A90131D',902998,152,-78,1714097500.084
b'2023081808726A041A9012F5',902998,57,-82,1714097500.094
b'2023081808726A041A9012F5',902999,57,-82,1714097500.129
b'2023081808726A041A90131D',902999,148,-79,1714097500.133
b'2023081808726A041A904BFA',902999,16,-86,1714097500.142
b'2023081808726A041A904BFA',902998,16,-87,1714097500.177
b'2023081808726A041A90131D',902998,150,-80,1714097500.181
b'2023081808726A041A9012F5',902998,61,-82,1714097500.19
b'2023081808726A041A9012F5',902999,60,-82,1714097500.191
b'2023081808726A041A90131D',902999,152,-80,1714097500.192
b'2023081808726A041A904BFA',902999,22,-88,1714097500.197
b'2023081808726A041A90131D',902998,154,-80,1714097500.233
b'2023081808726A041A904BFA',902998,24,-88,1714097500.237
b'2023081808726A041A9012F5',902998,63,-82,1714097500.245
b'2023081808726A041A9012F5',902999,62,-82,1714097500.28
b'2023081808726A041A90131D',902999,161,-80,1714097500.286
b'2023081808726A041A904BFA',902999,23,-88,1714097500.292
b'2023081808726A041A90131D',902998,160,-80,1714097500.329
b'2023081808726A041A9012F5',902998,63,-82,1714097500.333
b'2023081808726A041A904BFA',902998,25,-87,1714097500.337
b'2023081808726A041A9012F5',902999,62,-82,1714097500.371
b'2023081808726A041A90131D',902999,151,-80,1714097500.376
b'2023081808726A041A904BFA',902999,22,-87,1714097500.385
b'2023081808726A041A90131D',902998,158,-80,1714097500.42
b'2023081808726A041A9012F5',902998,62,-82,1714097500.425
b'2023081808726A041A90131D',902999,148,-80,1714097500.465
b'2023081808726A041A9012F5',902999,60,-83,1714097500.476
b'2023081808726A041A9012F5',902998,55,-83,1714097500.518
b'2023081808726A041A90131D',902998,146,-80,1714097500.522
b'2023081808726A041A90131D',902999,154,-81,1714097500.554
b'2023081808726A041A9012F5',902999,51,-83,1714097500.558
b'2023081808726A041A90131D',902998,143,-82,1714097500.593
b'2023081808726A041A9012F5',902998,46,-84,1714097500.598
b'2023081808726A041A90131D',902999,150,-81,1714097500.633
b'2023081808726A041A9012F5',902999,44,-83,1714097500.641
b'2023081808726A041A90131D',902998,151,-82,1714097500.678
b'2023081808726A041A9012F5',902998,44,-83,1714097500.682
b'2023081808726A041A9012F5',902999,45,-83,1714097500.692
b'2023081808726A041A90131D',902999,157,-80,1714097500.698
b'2023081808726A041A9012E5',902999,146,-86,1714097500.72
b'2023081808726A041A90131D',902998,155,-79,1714097500.737
b'2023081808726A041A9012E5',902998,149,-86,1714097500.741
b'2023081808726A041A9012F5',902998,45,-83,1714097500.746
b'2023081808726A041A904BFA',902998,12,-87,1714097500.755
b'2023081808726A041A9012F5',902999,48,-83,1714097500.789
b'2023081808726A041A904BFA',902999,20,-87,1714097500.794
b'2023081808726A041A90131D',902999,2,-77,1714097500.798
b'2023081808726A041A904C0E',902999,13,-88,1714097500.805
b'2023081808726A041A904C6B',902999,3,-88,1714097500.813
b'2023081808726A041A904BF6',902999,159,-88,1714097500.839
b'2023081808726A041A904BFA',902998,43,-87,1714097500.856
b'2023081808726A041A9012F5',902998,64,-83,1714097500.861
b'2023081808726A041A90131D',902998,3,-76,1714097500.87
b'2023081808726A041A904C0E',902998,47,-87,1714097500.88
b'2023081808726A041A904BF6',902998,19,-87,1714097500.887
b'2023081808726A041A904C6B',902998,38,-84,1714097500.891
b'2023081808726A041A901339',902998,149,-91,1714097500.896
b'2023081808726A041A904BF6',902999,42,-86,1714097500.93
b'2023081808726A041A90131D',902999,20,-77,1714097500.934
b'2023081808726A041A901339',902999,93,-88,1714097500.938
b'2023081808726A041A904C6B',902998,71,-83,1714097500.986
b'2023081808726A041A9012F5',902998,121,-85,1714097500.99
b'2023081808726A041A904BF6',902998,52,-85,1714097500.994
b'2023081808726A041A90131D',902998,43,-77,1714097500.998
b'2023081808726A041A901339',902998,59,-90,1714097501.006
b'2023081808726A041A904C0E',902998,106,-87,1714097501.01
b'2023081808726A041A9012E6',902998,159,-86,1714097501.016
b'2023081808726A041A904C0E',902999,149,-88,1714097501.052
b'2023081808726A041A90131D',902999,103,-75,1714097501.058
b'2023081808726A041A9012E6',902999,18,-81,1714097501.064
b'2023081808726A041A904C6B',902999,123,-85,1714097501.068
b'2023081808726A041A904BF6',902999,90,-87,1714097501.073
b'2023081808726A041A901339',902999,12,-90,1714097501.081
b'2023081808726A041A90131D',902998,152,-74,1714097501.115
b'2023081808726A041A9012E6',902998,53,-82,1714097501.121
b'2023081808726A041A901339',902998,54,-90,1714097501.127
b'2023081808726A041A904BF6',902998,155,-88,1714097501.131
b'2023081808726A041A904C6B',902998,45,-87,1714097501.136
b'2023081808726A041A90131D',902999,35,-75,1714097501.173
b'2023081808726A041A904BF6',902999,11,-88,1714097501.183
b'2023081808726A041A904C6B',902999,90,-85,1714097501.189
b'2023081808726A041A9012E6',902999,104,-82,1714097501.194
b'2023081808726A041A9012E6',902998,116,-82,1714097501.23
b'2023081808726A041A904C6B',902998,106,-85,1714097501.234
b'2023081808726A041A90131D',902998,129,-78,1714097501.238
b'2023081808726A041A904C6B',902999,103,-86,1714097501.254
b'2023081808726A041A9012E6',902999,131,-81,1714097501.258
b'2023081808726A041A90131D',902999,158,-79,1714097501.262
b'2023081808726A041A9012F5',902999,92,-85,1714097501.27
b'2023081808726A041A90131D',902998,26,-81,1714097501.306
b'2023081808726A041A9012E6',902998,155,-84,1714097501.311
b'2023081808726A041A9012F5',902998,115,-84,1714097501.317
b'2023081808726A041A9012F5',902999,143,-83,1714097501.353
b'2023081808726A041A90131D',902999,43,-83,1714097501.358
b'2023081808726A041A90131D',902998,55,-84,1714097501.393
b'2023081808726A041A9012F5',902998,161,-84,1714097501.399
b'2023081808726A041A90131D',902999,68,-85,1714097501.434
b'2023081808726A041A9012F5',902999,10,-85,1714097501.439
b'2023081808726A041A9012F5',902998,18,-86,1714097501.473
b'2023081808726A041A90131D',902998,90,-86,1714097501.478
b'2023081808726A041A9012F5',902999,26,-85,1714097501.479
b'2023081808726A041A90131D',902999,108,-87,1714097501.48
b'2023081808726A041A90131D',902998,139,-88,1714097501.516
b'2023081808726A041A90131D',902999,15,-92,1714097501.561
b'2023081808726A041A901339',902999,138,-85,1714097501.567
b'2023081808726A041A901339',902998,14,-85,1714097501.597
b'2023081808726A041A901339',902999,25,-87,1714097501.629
b'2023081808726A041A901339',902998,27,-88,1714097501.668
b'2023081808726A041A9012E6',902999,127,-86,1714097521.56
b'2023081808726A041A9012E6',902998,101,-86,1714097521.578
b'2023081808726A041A9012E6',902999,47,-87,1714097521.614
b'2023081808726A041A9012E5',902999,115,-88,1714097521.932
b'2023081808726A041A9012E5',902998,89,-86,1714097521.967
b'2023081808726A041A9012E5',902999,44,-85,1714097522.005
b'2023081808726A041A9012E5',902998,24,-84,1714097522.04
b'2023081808726A041A9012E5',902999,3,-86,1714097522.076
b'2023081808726A041A9012E5',902998,158,-88,1714097522.112
b'2023081808726A041A9012E5',902999,146,-85,1714097522.15
b'2023081808726A041A901339',902999,116,-84,1714097522.177
b'2023081808726A041A9012E5',902998,134,-85,1714097522.194
b'2023081808726A041A9012E5',902999,130,-86,1714097522.237
b'2023081808726A041A9012E5',902998,123,-87,1714097522.275
b'2023081808726A041A904BFA',902998,57,-87,1714097522.409
b'2023081808726A041A904C6B',902998,96,-87,1714097522.413
b'2023081808726A041A904C6B',902999,102,-86,1714097522.435
b'2023081808726A041A904BFA',902999,63,-86,1714097522.44
b'2023081808726A041A904C0E',902999,160,-88,1714097522.448
b'2023081808726A041A9012E5',902999,75,-88,1714097522.452
b'2023081808726A041A9012E5',902999,91,-86,1714097522.502
b'2023081808726A041A9012E5',902999,106,-87,1714097522.506
b'2023081808726A041A904C6B',902999,134,-86,1714097522.511
b'2023081808726A041A90131D',902999,18,-87,1714097522.518
b'2023081808726A041A90131D',902998,43,-87,1714097522.555
b'2023081808726A041A9012E5',902998,131,-87,1714097522.559
b'2023081808726A041A90131D',902999,76,-88,1714097522.594
b'2023081808726A041A9012E5',902999,155,-87,1714097522.6
b'2023081808726A041A90131D',902998,101,-88,1714097522.635
